Timestamp,Ticker,Amount,Date of Pay,Type
1/3/2026,SPYI,0.514,2/26/2025,Backfill
1/3/2026,SPYI,0.517,1/22/2025,Backfill
1/3/2026,IYRI,0.44,12/24/2025,Backfill
1/3/2026,IYRI,0.446,11/26/2025,Backfill
1/3/2026,IYRI,0.464,10/22/2025,Backfill
1/3/2026,IYRI,0.464,9/24/2025,Backfill
1/3/2026,IYRI,0.457,8/20/2025,Backfill
1/3/2026,IYRI,0.47,7/23/2025,Backfill
1/3/2026,IYRI,0.466,6/25/2025,Backfill
1/3/2026,IYRI,0.482,5/21/2025,Backfill
1/3/2026,IYRI,0.482,4/23/2025,Backfill
1/3/2026,IYRI,0.514,3/26/2025,Backfill
1/3/2026,IYRI,0.509,2/26/2025,Backfill
1/3/2026,IYRI,0.5,1/22/2025,Backfill
1/3/2026,QQQH,0.412,12/24/2025,Backfill
1/3/2026,QQQH,0.406,11/26/2025,Backfill
1/3/2026,QQQH,0.413,10/22/2025,Backfill
1/3/2026,QQQH,0.411,9/24/2025,Backfill
1/3/2026,QQQH,0.42,8/20/2025,Backfill
1/3/2026,QQQH,0.426,7/23/2025,Backfill
1/3/2026,QQQH,0.416,6/25/2025,Backfill
1/3/2026,QQQH,0.411,5/21/2025,Backfill
1/3/2026,QQQH,0.344,4/23/2025,Backfill
1/3/2026,QQQH,0.375,3/26/2025,Backfill
1/3/2026,QQQH,0.39,2/26/2025,Backfill
1/3/2026,QQQH,0.386,1/22/2025,Backfill
1/3/2026,SPYH,0.361,12/24/2025,Backfill
1/3/2026,SPYH,0.355,11/26/2025,Backfill
1/3/2026,SPYH,0.358,10/22/2025,Backfill
1/3/2026,SPYH,0.357,9/24/2025,Backfill
1/3/2026,SPYH,0.35,8/20/2025,Backfill
1/3/2026,SPYH,0.345,7/23/2025,Backfill
1/3/2026,SPYH,0.337,6/25/2025,Backfill
1/3/2026,SPYH,0.334,5/21/2025,Backfill
1/3/2026,SPYH,0.256,4/23/2025,Backfill
1/3/2026,HYBI,0.338,12/24/2025,Backfill
1/3/2026,HYBI,0.337,11/26/2025,Backfill
1/3/2026,HYBI,0.345,10/22/2025,Backfill
1/3/2026,HYBI,0.358,9/24/2025,Backfill
1/3/2026,HYBI,0.354,8/20/2025,Backfill
1/3/2026,HYBI,0.364,7/23/2025,Backfill
1/3/2026,HYBI,0.363,6/25/2025,Backfill
1/3/2026,HYBI,0.35,5/21/2025,Backfill
1/3/2026,HYBI,0.32,4/23/2025,Backfill
1/3/2026,HYBI,0.355,3/26/2025,Backfill
1/3/2026,HYBI,0.387,2/26/2025,Backfill
1/3/2026,HYBI,0.397,1/22/2025,Backfill
1/3/2026,TLTI,0.232,12/24/2025,Backfill
1/3/2026,TLTI,0.238,11/26/2025,Backfill
1/3/2026,TLTI,0.242,10/22/2025,Backfill
1/3/2026,TLTI,0.249,9/24/2025,Backfill
1/3/2026,TLTI,0.247,8/20/2025,Backfill
1/3/2026,TLTI,0.247,7/23/2025,Backfill
1/3/2026,TLTI,0.249,6/25/2025,Backfill
1/3/2026,TLTI,0.238,5/21/2025,Backfill
1/3/2026,TLTI,0.228,4/23/2025,Backfill
1/3/2026,TLTI,0.239,3/26/2025,Backfill
1/3/2026,TLTI,0.245,2/26/2025,Backfill
1/3/2026,TLTI,0.267,1/22/2025,Backfill
1/3/2026,BNDI,0.229,12/24/2025,Backfill
1/3/2026,BNDI,0.23,11/26/2025,Backfill
1/3/2026,BNDI,0.231,10/22/2025,Backfill
1/3/2026,BNDI,0.229,9/24/2025,Backfill
1/3/2026,BNDI,0.227,8/20/2025,Backfill
1/3/2026,BNDI,0.221,7/23/2025,Backfill
1/3/2026,BNDI,0.221,6/25/2025,Backfill
1/3/2026,BNDI,0.219,5/21/2025,Backfill
1/3/2026,BNDI,0.216,4/23/2025,Backfill
1/3/2026,BNDI,0.226,3/26/2025,Backfill
1/3/2026,BNDI,0.231,2/26/2025,Backfill
1/3/2026,BNDI,0.229,1/22/2025,Backfill
1/3/2026,CSHI,0.199,12/24/2025,Backfill
1/3/2026,CSHI,0.205,11/26/2025,Backfill
1/3/2026,CSHI,0.209,10/22/2025,Backfill
1/3/2026,CSHI,0.212,9/24/2025,Backfill
1/3/2026,CSHI,0.212,8/20/2025,Backfill
1/3/2026,CSHI,0.212,7/23/2025,Backfill
1/3/2026,CSHI,0.215,6/25/2025,Backfill
1/3/2026,CSHI,0.214,5/21/2025,Backfill
1/3/2026,CSHI,0.208,4/23/2025,Backfill
1/3/2026,CSHI,0.212,3/26/2025,Backfill
1/3/2026,CSHI,0.22,2/26/2025,Backfill
1/3/2026,CSHI,0.225,1/22/2025,Backfill
1/3/2026,XPAY,0.953,12/10/2025,Backfill
1/3/2026,XPAY,0.953,11/12/2025,Backfill
1/3/2026,XPAY,0.953,10/8/2025,Backfill
1/3/2026,XPAY,0.953,9/10/2025,Backfill
1/3/2026,XPAY,0.953,8/6/2025,Backfill
1/3/2026,XPAY,0.953,7/9/2025,Backfill
1/3/2026,XPAY,0.953,6/11/2025,Backfill
1/3/2026,XPAY,0.953,5/7/2025,Backfill
1/3/2026,XPAY,0.953,4/9/2025,Backfill
1/3/2026,XPAY,0.953,3/12/2025,Backfill
1/3/2026,XPAY,0.953,2/12/2025,Backfill
1/3/2026,XPAY,0.953,1/8/2025,Backfill
1/3/2026,MSTY,0.409,1/2/2026,Backfill
1/3/2026,MSTY,0.511,12/26/2025,Backfill
1/3/2026,MSTY,0.387,12/18/2025,Backfill
1/3/2026,MSTY,0.586,12/11/2025,Backfill
1/3/2026,MSTY,0.695,12/4/2025,Backfill
1/3/2026,MSTY,0.675,11/28/2025,Backfill
1/3/2026,MSTY,0.74,11/20/2025,Backfill
1/3/2026,MSTY,0.81,11/13/2025,Backfill
1/3/2026,MSTY,0.845,11/6/2025,Backfill
1/3/2026,MSTY,0.96,10/30/2025,Backfill
1/3/2026,MSTY,1.06,10/23/2025,Backfill
1/3/2026,MSTY,3.035,10/16/2025,Backfill
1/3/2026,MSTY,5.055,9/25/2025,Backfill
1/3/2026,MSTY,5.45,8/28/2025,Backfill
1/3/2026,MSTY,5.92,7/31/2025,Backfill
1/3/2026,MSTY,6.19,7/3/2025,Backfill
1/3/2026,MSTY,7.355,6/5/2025,Backfill
1/3/2026,MSTY,11.865,5/8/2025,Backfill
1/3/2026,MSTY,6.68,4/10/2025,Backfill
1/3/2026,MSTY,6.89,3/13/2025,Backfill
1/3/2026,MSTY,10.11,2/13/2025,Backfill
1/3/2026,MSTY,11.395,1/16/2025,Backfill
1/3/2026,QQQY,0.138,12/31/2025,Backfill
1/3/2026,QQQY,0.139,12/24/2025,Backfill
1/3/2026,QQQY,0.138,12/18/2025,Backfill
1/3/2026,QQQY,0.14,12/11/2025,Backfill
1/3/2026,QQQY,0.163,12/4/2025,Backfill
1/3/2026,QQQY,0.358,11/26/2025,Backfill
1/3/2026,QQQY,0.161,11/20/2025,Backfill
1/3/2026,QQQY,0.167,11/13/2025,Backfill
1/3/2026,QQQY,0.167,11/6/2025,Backfill
1/3/2026,QQQY,0.171,10/30/2025,Backfill
1/3/2026,QQQY,0.19,10/23/2025,Backfill
1/3/2026,QQQY,0.212,10/16/2025,Backfill
1/3/2026,QQQY,0.193,10/9/2025,Backfill
1/3/2026,QQQY,0.191,10/2/2025,Backfill
1/3/2026,QQQY,0.193,9/25/2025,Backfill
1/3/2026,QQQY,0.193,9/18/2025,Backfill
1/3/2026,QQQY,0.189,9/11/2025,Backfill
1/3/2026,QQQY,0.189,9/4/2025,Backfill
1/3/2026,QQQY,0.19,8/28/2025,Backfill
1/3/2026,QQQY,0.193,8/21/2025,Backfill
1/3/2026,QQQY,0.177,8/14/2025,Backfill
1/3/2026,QQQY,0.192,8/7/2025,Backfill
1/3/2026,QQQY,0.187,7/31/2025,Backfill
1/3/2026,QQQY,0.195,7/24/2025,Backfill
1/3/2026,QQQY,0.194,7/17/2025,Backfill
1/3/2026,QQQY,0.195,7/10/2025,Backfill
1/3/2026,QQQY,0.195,7/3/2025,Backfill
1/3/2026,QQQY,0.192,6/26/2025,Backfill
1/3/2026,QQQY,0.194,6/18/2025,Backfill
1/3/2026,QQQY,0.194,6/12/2025,Backfill
1/3/2026,QQQY,0.191,6/5/2025,Backfill
1/3/2026,QQQY,0.189,5/29/2025,Backfill
1/3/2026,QQQY,0.193,5/22/2025,Backfill
1/3/2026,QQQY,0.187,5/15/2025,Backfill
1/3/2026,QQQY,0.187,5/8/2025,Backfill
1/3/2026,QQQY,0.181,5/1/2025,Backfill
1/3/2026,QQQY,0.296,4/24/2025,Backfill
1/3/2026,QQQY,0.299,4/17/2025,Backfill
1/3/2026,QQQY,0.249,4/10/2025,Backfill
1/3/2026,QQQY,0.275,4/3/2025,Backfill
1/3/2026,QQQY,0.287,3/27/2025,Backfill
1/3/2026,QQQY,0.286,3/20/2025,Backfill
1/3/2026,QQQY,0.295,3/13/2025,Backfill
1/3/2026,QQQY,0.216,3/6/2025,Backfill
1/3/2026,QQQY,0.194,2/27/2025,Backfill
1/3/2026,QQQY,0.198,2/20/2025,Backfill
1/3/2026,QQQY,0.226,2/13/2025,Backfill
1/3/2026,QQQY,0.226,2/6/2025,Backfill
1/3/2026,QQQY,0.076,1/30/2025,Backfill
1/3/2026,QQQY,0.227,1/23/2025,Backfill
1/3/2026,QQQY,0.302,1/16/2025,Backfill
1/3/2026,QQQY,0.311,1/8/2025,Backfill
1/5/2026,TEST,0.2474,1/5/2026,Dividend
1/5/2026,NVIT,0.2402,1/5/2026,Dividend
1/5/2026,MSST,0.1988,1/5/2026,Dividend
1/5/2026,WPAY,0.408397,1/5/2026,Dividend
1/5/2026,YBTC,1.385,12/31/2025,Backfill
1/5/2026,YBTC,0.859,12/24/2025,Backfill
1/5/2026,YBTC,0.21,12/17/2025,Backfill
1/5/2026,YBTC,0.215,12/10/2025,Backfill
1/5/2026,YBTC,0.198,12/3/2025,Backfill
1/5/2026,YBTC,0.225,11/26/2025,Backfill
1/5/2026,YBTC,0.281,11/19/2025,Backfill
1/5/2026,YBTC,0.302,11/12/2025,Backfill
1/5/2026,YBTC,0.302,11/5/2025,Backfill
1/5/2026,YBTC,0.297,10/29/2025,Backfill
1/5/2026,YBTC,0.367,10/22/2025,Backfill
1/5/2026,YBTC,0.389,10/15/2025,Backfill
1/5/2026,YBTC,0.378,10/8/2025,Backfill
1/5/2026,YBTC,0.4,10/1/2025,Backfill
1/5/2026,YBTC,0.41,9/24/2025,Backfill
1/5/2026,YBTC,0.395,9/17/2025,Backfill
1/5/2026,YBTC,0.382,9/10/2025,Backfill
1/5/2026,YBTC,0.462,9/3/2025,Backfill
1/5/2026,YBTC,0.498,8/27/2025,Backfill
1/5/2026,YBTC,0.484,8/20/2025,Backfill
1/5/2026,YBTC,0.342,8/13/2025,Backfill
1/5/2026,YBTC,0.506,8/6/2025,Backfill
1/5/2026,YBTC,0.44,7/30/2025,Backfill
1/5/2026,YBTC,0.525,7/23/2025,Backfill
1/5/2026,YBTC,0.453,7/16/2025,Backfill
1/5/2026,YBTC,0.311,7/9/2025,Backfill
1/5/2026,YBTC,0.275,7/2/2025,Backfill
1/5/2026,YBTC,0.275,6/26/2025,Backfill
1/5/2026,YBTC,0.201,6/18/2025,Backfill
1/5/2026,YBTC,0.203,6/12/2025,Backfill
1/5/2026,YBTC,0.424,6/5/2025,Backfill
1/5/2026,YBTC,0.243,5/29/2025,Backfill
1/5/2026,YBTC,0.515,5/22/2025,Backfill
1/5/2026,YBTC,0.493,5/15/2025,Backfill
1/5/2026,YBTC,0.26,5/8/2025,Backfill
1/5/2026,YBTC,0.237,5/1/2025,Backfill
1/5/2026,YBTC,0.445,4/24/2025,Backfill
1/5/2026,YBTC,0.443,4/16/2025,Backfill
1/5/2026,YBTC,0.309,4/10/2025,Backfill
1/5/2026,YBTC,0.282,4/3/2025,Backfill
1/5/2026,YBTC,0.328,3/27/2025,Backfill
1/5/2026,YBTC,0.564,3/20/2025,Backfill
1/5/2026,YBTC,0.324,3/13/2025,Backfill
1/5/2026,YBTC,0.244,3/6/2025,Backfill
1/5/2026,YBTC,0.23,2/27/2025,Backfill
1/5/2026,YBTC,0.281,2/20/2025,Backfill
1/5/2026,YBTC,0.293,2/13/2025,Backfill
1/5/2026,YBTC,0.565,2/6/2025,Backfill
1/5/2026,YBTC,0.88,1/30/2025,Backfill
1/5/2026,YBTC,0.383,1/23/2025,Backfill
1/5/2026,YBTC,0.35,1/16/2025,Backfill
1/5/2026,YBTC,0.535,1/8/2025,Backfill
1/5/2026,YBTC,1.036,1/2/2025,Backfill
1/5/2026,YBTC,1.632,12/30/2024,Backfill
1/5/2026,YBTC,1.773,11/27/2024,Backfill
1/5/2026,YBTC,0.884,10/30/2024,Backfill
1/5/2026,YBTC,2.11,9/27/2024,Backfill
1/5/2026,YBTC,1.612,8/29/2024,Backfill
1/5/2026,YBTC,2.062,7/30/2024,Backfill
1/5/2026,YBTC,0.912,6/27/2024,Backfill
1/5/2026,YBTC,1.843,5/30/2024,Backfill
1/5/2026,YBTC,2.048,4/26/2024,Backfill
1/5/2026,YBTC,4.125,3/26/2024,Backfill
1/5/2026,YBTC,1.812,2/27/2024,Backfill
1/5/2026,YBTC,1.334,1/29/2024,Backfill
1/5/2026,RDTE,1.084,12/31/2025,Backfill
1/5/2026,RDTE,0.395,12/24/2025,Backfill
1/5/2026,RDTE,0.212,12/18/2025,Backfill
1/5/2026,RDTE,0.213,12/11/2025,Backfill
1/5/2026,RDTE,0.239,12/4/2025,Backfill
1/5/2026,RDTE,0.225,11/26/2025,Backfill
1/5/2026,RDTE,0.253,11/20/2025,Backfill
1/5/2026,RDTE,0.387,11/13/2025,Backfill
1/5/2026,RDTE,0.223,11/6/2025,Backfill
1/5/2026,RDTE,0.245,10/30/2025,Backfill
1/5/2026,RDTE,0.225,10/23/2025,Backfill
1/5/2026,RDTE,0.227,10/16/2025,Backfill
1/5/2026,RDTE,0.225,10/9/2025,Backfill
1/5/2026,RDTE,0.366,10/2/2025,Backfill
1/5/2026,RDTE,0.193,9/25/2025,Backfill
1/5/2026,RDTE,0.227,9/18/2025,Backfill
1/5/2026,RDTE,0.226,9/11/2025,Backfill
1/5/2026,RDTE,0.324,9/4/2025,Backfill
1/5/2026,RDTE,0.224,8/28/2025,Backfill
1/5/2026,RDTE,0.255,8/21/2025,Backfill
1/5/2026,RDTE,0.314,8/14/2025,Backfill
1/5/2026,RDTE,0.262,8/7/2025,Backfill
1/5/2026,RDTE,0.289,7/31/2025,Backfill
1/5/2026,RDTE,0.308,7/24/2025,Backfill
1/5/2026,RDTE,0.265,7/17/2025,Backfill
1/5/2026,RDTE,0.262,7/10/2025,Backfill
1/5/2026,RDTE,0.259,7/2/2025,Backfill
1/5/2026,RDTE,0.275,6/26/2025,Backfill
1/5/2026,RDTE,0.244,6/18/2025,Backfill
1/5/2026,RDTE,0.135,6/12/2025,Backfill
1/5/2026,RDTE,0.301,6/5/2025,Backfill
1/5/2026,RDTE,0.267,5/29/2025,Backfill
1/5/2026,RDTE,0.249,5/22/2025,Backfill
1/5/2026,RDTE,0.237,5/15/2025,Backfill
1/5/2026,RDTE,0.238,5/8/2025,Backfill
1/5/2026,RDTE,0.253,5/1/2025,Backfill
1/5/2026,RDTE,0.312,4/24/2025,Backfill
1/5/2026,RDTE,0.236,4/16/2025,Backfill
1/5/2026,RDTE,0.246,4/10/2025,Backfill
1/5/2026,RDTE,0.322,4/3/2025,Backfill
1/5/2026,RDTE,0.192,3/27/2025,Backfill
1/5/2026,RDTE,0.327,3/20/2025,Backfill
1/5/2026,RDTE,0.301,3/13/2025,Backfill
1/5/2026,RDTE,0.15,3/6/2025,Backfill
1/5/2026,RDTE,0.193,2/27/2025,Backfill
1/5/2026,RDTE,0.203,2/20/2025,Backfill
1/5/2026,RDTE,0.254,2/13/2025,Backfill
1/5/2026,RDTE,0.28,2/6/2025,Backfill
1/5/2026,RDTE,0.215,1/30/2025,Backfill
1/5/2026,RDTE,0.2,1/23/2025,Backfill
1/5/2026,RDTE,0.375,1/16/2025,Backfill
1/5/2026,RDTE,0.206,1/8/2025,Backfill
1/5/2026,RDTE,0.591,1/2/2025,Backfill
1/5/2026,RDTE,0.274,12/26/2024,Backfill
1/5/2026,RDTE,0.265,12/19/2024,Backfill
1/5/2026,RDTE,0.371,12/12/2024,Backfill
1/5/2026,RDTE,0.283,12/5/2024,Backfill
1/5/2026,RDTE,0.327,11/27/2024,Backfill
1/5/2026,RDTE,0.411,11/21/2024,Backfill
1/5/2026,RDTE,0.334,11/14/2024,Backfill
1/5/2026,RDTE,0.263,11/7/2024,Backfill
1/5/2026,RDTE,0.258,10/31/2024,Backfill
1/5/2026,RDTE,0.335,10/24/2024,Backfill
1/5/2026,RDTE,0.307,10/17/2024,Backfill
1/5/2026,RDTE,0.25,10/10/2024,Backfill
1/5/2026,RDTE,0.386,10/3/2024,Backfill
1/5/2026,RDTE,0.36,9/26/2024,Backfill
1/5/2026,MAGY,0.353,12/24/2025,Backfill
1/5/2026,MAGY,0.363,12/19/2025,Backfill
1/5/2026,MAGY,0.366,12/12/2025,Backfill
1/5/2026,MAGY,0.361,12/5/2025,Backfill
1/5/2026,MAGY,0.361,11/28/2025,Backfill
1/5/2026,MAGY,0.369,11/21/2025,Backfill
1/5/2026,MAGY,0.386,11/14/2025,Backfill
1/5/2026,MAGY,0.376,11/7/2025,Backfill
1/5/2026,MAGY,0.373,10/31/2025,Backfill
1/5/2026,MAGY,0.367,10/24/2025,Backfill
1/5/2026,MAGY,0.376,10/17/2025,Backfill
1/5/2026,MAGY,0.376,10/10/2025,Backfill
1/5/2026,MAGY,0.387,10/3/2025,Backfill
1/5/2026,MAGY,0.38,9/26/2025,Backfill
1/5/2026,MAGY,0.38,9/19/2025,Backfill
1/5/2026,MAGY,0.376,9/12/2025,Backfill
1/5/2026,MAGY,0.376,9/5/2025,Backfill
1/5/2026,MAGY,0.386,8/29/2025,Backfill
1/5/2026,MAGY,0.38,8/22/2025,Backfill
1/5/2026,MAGY,0.377,8/15/2025,Backfill
1/5/2026,MAGY,0.387,8/8/2025,Backfill
1/5/2026,MAGY,0.38,8/1/2025,Backfill
1/5/2026,MAGY,0.385,7/25/2025,Backfill
1/5/2026,MAGY,0.376,7/18/2025,Backfill
1/5/2026,MAGY,0.382,7/11/2025,Backfill
1/5/2026,MAGY,0.376,7/3/2025,Backfill
1/5/2026,MAGY,0.376,6/27/2025,Backfill
1/5/2026,MAGY,0.276,6/20/2025,Backfill
1/5/2026,MAGY,0.276,6/13/2025,Backfill
1/5/2026,MAGY,0.276,6/6/2025,Backfill
1/5/2026,MAGY,0.276,5/30/2025,Backfill
1/5/2026,MAGY,0.274,5/23/2025,Backfill
1/5/2026,MAGY,0.48,5/16/2025,Backfill
1/5/2026,MAGY,0.48,5/9/2025,Backfill
1/5/2026,YETH,0.174,12/31/2025,Backfill
1/5/2026,YETH,0.204,12/24/2025,Backfill
1/5/2026,YETH,0.197,12/17/2025,Backfill
1/5/2026,YETH,0.189,12/10/2025,Backfill
1/5/2026,YETH,0.186,12/3/2025,Backfill
1/5/2026,YETH,0.233,11/26/2025,Backfill
1/5/2026,YETH,0.238,11/19/2025,Backfill
1/5/2026,YETH,0.305,11/12/2025,Backfill
1/5/2026,YETH,0.283,11/5/2025,Backfill
1/5/2026,YETH,0.274,10/29/2025,Backfill
1/5/2026,YETH,0.323,10/22/2025,Backfill
1/5/2026,YETH,0.349,10/15/2025,Backfill
1/5/2026,YETH,0.362,10/8/2025,Backfill
1/5/2026,YETH,0.384,10/1/2025,Backfill
1/5/2026,YETH,0.392,9/24/2025,Backfill
1/5/2026,YETH,0.392,9/17/2025,Backfill
1/5/2026,YETH,0.445,9/10/2025,Backfill
1/5/2026,YETH,0.515,9/3/2025,Backfill
1/5/2026,YETH,0.39,8/27/2025,Backfill
1/5/2026,YETH,0.435,8/20/2025,Backfill
1/5/2026,YETH,0.247,8/13/2025,Backfill
1/5/2026,YETH,0.239,8/6/2025,Backfill
1/5/2026,YETH,0.293,7/30/2025,Backfill
1/5/2026,YETH,0.345,7/23/2025,Backfill
1/5/2026,YETH,0.385,7/16/2025,Backfill
1/5/2026,YETH,0.359,7/9/2025,Backfill
1/5/2026,YETH,1.52,7/2/2025,Backfill
1/5/2026,YETH,1.352,5/29/2025,Backfill
1/5/2026,YETH,1.089,4/29/2025,Backfill
1/5/2026,YETH,1.515,3/28/2025,Backfill
1/5/2026,YETH,1.893,2/27/2025,Backfill
1/5/2026,YETH,3.599,1/30/2025,Backfill
1/5/2026,YETH,2.577,12/30/2024,Backfill
1/5/2026,YETH,1.66,11/27/2024,Backfill
1/5/2026,YETH,2.299,10/30/2024,Backfill
1/5/2026,YETH,3.854,9/27/2024,Backfill
1/5/2026,WPAY,0.38,12/30/2025,Backfill
1/5/2026,WPAY,0.385,12/23/2025,Backfill
1/5/2026,WPAY,0.486,12/16/2025,Backfill
1/5/2026,WPAY,0.531,12/9/2025,Backfill
1/5/2026,WPAY,0.349,12/2/2025,Backfill
1/5/2026,WPAY,0.447,11/25/2025,Backfill
1/5/2026,WPAY,0.399,11/18/2025,Backfill
1/5/2026,WPAY,0.573,11/12/2025,Backfill
1/5/2026,WPAY,0.568,11/4/2025,Backfill
1/5/2026,WPAY,0.626,10/28/2025,Backfill
1/5/2026,WPAY,0.734,10/21/2025,Backfill
1/5/2026,WPAY,0.857,10/14/2025,Backfill
1/5/2026,WPAY,0.734,10/7/2025,Backfill
1/5/2026,WPAY,0.881,9/30/2025,Backfill
1/5/2026,WPAY,0.514,9/23/2025,Backfill
1/5/2026,WPAY,0.544,9/16/2025,Backfill
1/5/2026,XPAY,0.953,12/10/2025,Backfill
1/5/2026,XPAY,0.953,11/12/2025,Backfill
1/5/2026,XPAY,0.953,10/8/2025,Backfill
1/5/2026,XPAY,0.953,9/10/2025,Backfill
1/5/2026,XPAY,0.953,8/6/2025,Backfill
1/5/2026,XPAY,0.953,7/9/2025,Backfill
1/5/2026,XPAY,0.953,6/11/2025,Backfill
1/5/2026,XPAY,0.953,5/7/2025,Backfill
1/5/2026,XPAY,0.953,4/9/2025,Backfill
1/5/2026,XPAY,0.953,3/12/2025,Backfill
1/5/2026,XPAY,0.953,2/12/2025,Backfill
1/5/2026,XPAY,0.953,1/8/2025,Backfill
1/5/2026,XPAY,0.972,12/11/2024,Backfill
1/5/2026,XPAY,0.972,11/6/2024,Backfill
1/5/2026,WEEK,0.069,12/30/2025,Backfill
1/5/2026,WEEK,0.069,12/23/2025,Backfill
1/5/2026,WEEK,0.07,12/16/2025,Backfill
1/5/2026,WEEK,0.07,12/9/2025,Backfill
1/5/2026,WEEK,0.071,12/2/2025,Backfill
1/5/2026,WEEK,0.071,11/25/2025,Backfill
1/5/2026,WEEK,0.061,11/18/2025,Backfill
1/5/2026,WEEK,0.08,11/12/2025,Backfill
1/5/2026,WEEK,0.076,11/4/2025,Backfill
1/5/2026,WEEK,0.073,10/28/2025,Backfill
1/5/2026,WEEK,0.068,10/21/2025,Backfill
1/5/2026,WEEK,0.076,10/14/2025,Backfill
1/5/2026,WEEK,0.075,10/7/2025,Backfill
1/5/2026,WEEK,0.077,9/30/2025,Backfill
1/5/2026,WEEK,0.077,9/23/2025,Backfill
1/5/2026,WEEK,0.077,9/16/2025,Backfill
1/5/2026,WEEK,0.078,9/9/2025,Backfill
1/5/2026,WEEK,0.078,9/2/2025,Backfill
1/5/2026,WEEK,0.078,8/26/2025,Backfill
1/5/2026,WEEK,0.079,8/19/2025,Backfill
1/5/2026,WEEK,0.079,8/12/2025,Backfill
1/5/2026,WEEK,0.079,8/5/2025,Backfill
1/5/2026,WEEK,0.079,7/29/2025,Backfill
1/5/2026,WEEK,0.079,7/22/2025,Backfill
1/5/2026,WEEK,0.079,7/15/2025,Backfill
1/5/2026,WEEK,0.079,7/8/2025,Backfill
1/5/2026,WEEK,0.079,7/1/2025,Backfill
1/5/2026,WEEK,0.079,6/24/2025,Backfill
1/5/2026,WEEK,0.079,6/17/2025,Backfill
1/5/2026,WEEK,0.078,6/10/2025,Backfill
1/5/2026,WEEK,0.08,6/3/2025,Backfill
1/5/2026,WEEK,0.079,5/27/2025,Backfill
1/5/2026,WEEK,0.079,5/20/2025,Backfill
1/5/2026,WEEK,0.079,5/13/2025,Backfill
1/5/2026,WEEK,0.08,5/6/2025,Backfill
1/5/2026,WEEK,0.079,4/29/2025,Backfill
1/5/2026,WEEK,0.078,4/22/2025,Backfill
1/5/2026,WEEK,0.078,4/15/2025,Backfill
1/5/2026,WEEK,0.078,4/8/2025,Backfill
1/5/2026,WEEK,0.079,4/1/2025,Backfill
1/5/2026,WEEK,0.079,3/25/2025,Backfill
1/5/2026,WEEK,0.08,3/18/2025,Backfill
1/5/2026,WEEK,0.068,3/11/2025,Backfill
1/5/2026,HOOW,0.829,12/29/2025,Backfill
1/5/2026,HOOW,0.559,12/22/2025,Backfill
1/5/2026,HOOW,1.011,12/15/2025,Backfill
1/5/2026,HOOW,1.002,12/8/2025,Backfill
1/5/2026,HOOW,0.525,12/1/2025,Backfill
1/5/2026,HOOW,0.787,11/24/2025,Backfill
1/5/2026,HOOW,0.699,11/17/2025,Backfill
1/5/2026,HOOW,1.377,11/10/2025,Backfill
1/5/2026,HOOW,1.265,11/3/2025,Backfill
1/5/2026,HOOW,0.85,10/27/2025,Backfill
1/5/2026,HOOW,1.488,10/20/2025,Backfill
1/5/2026,HOOW,2.183,10/14/2025,Backfill
1/5/2026,HOOW,1.827,10/6/2025,Backfill
1/5/2026,HOOW,2.227,9/29/2025,Backfill
1/5/2026,HOOW,1.046,9/22/2025,Backfill
1/5/2026,HOOW,1.583,9/15/2025,Backfill
1/5/2026,HOOW,0.75,9/8/2025,Backfill
1/5/2026,HOOW,0.84,9/2/2025,Backfill
1/5/2026,HOOW,1.054,8/25/2025,Backfill
1/5/2026,HOOW,2.458,8/18/2025,Backfill
1/5/2026,HOOW,1.598,8/11/2025,Backfill
1/5/2026,HOOW,0.834,8/4/2025,Backfill
1/5/2026,HOOW,1.273,7/28/2025,Backfill
1/5/2026,HOOW,1.128,7/21/2025,Backfill
1/5/2026,HOOW,1.182,7/14/2025,Backfill
1/5/2026,HOOW,0.969,7/7/2025,Backfill
1/5/2026,HOOW,0.919,6/30/2025,Backfill
1/5/2026,MSTW,0.163,12/29/2025,Backfill
1/5/2026,MSTW,0.211,12/22/2025,Backfill
1/5/2026,MSTW,0.242,12/15/2025,Backfill
1/5/2026,MSTW,0.249,12/8/2025,Backfill
1/5/2026,MSTW,0.162,12/1/2025,Backfill
1/5/2026,MSTW,0.147,11/24/2025,Backfill
1/5/2026,MSTW,0.232,11/17/2025,Backfill
1/5/2026,MSTW,0.277,11/10/2025,Backfill
1/5/2026,MSTW,0.375,11/3/2025,Backfill
1/5/2026,MSTW,0.359,10/27/2025,Backfill
1/5/2026,MSTW,0.389,10/20/2025,Backfill
1/5/2026,MSTW,0.837,10/14/2025,Backfill
1/5/2026,MSTW,0.438,10/6/2025,Backfill
1/5/2026,MSTW,0.794,9/29/2025,Backfill
1/5/2026,MSTW,0.848,9/22/2025,Backfill
1/5/2026,MSTW,0.511,9/15/2025,Backfill
1/5/2026,MSTW,0.356,9/8/2025,Backfill
1/5/2026,MSTW,0.458,9/2/2025,Backfill
1/5/2026,MSTW,0.407,8/25/2025,Backfill
1/5/2026,MSTW,1.394,8/18/2025,Backfill
1/5/2026,MSTW,0.786,8/11/2025,Backfill
1/5/2026,PLTW,0.626,12/29/2025,Backfill
1/5/2026,PLTW,0.57,12/22/2025,Backfill
1/5/2026,PLTW,0.603,12/15/2025,Backfill
1/5/2026,PLTW,0.555,12/8/2025,Backfill
